module,resource_key,arabic_name,english_name,current_route,current_status,target_classification,target_parent_or_resource,remain_navigable,own_persistence,priority,reason
reports,reports_quality_inspection_results,"نتائج الفحص","Inspection Results","/admin/reports/quality/inspection-results [admin.reports.quality.inspection-results.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Quality reports",true,false,P1,"Derived read-only view over Canonical Quality reports; it must not own authoritative transaction rows."
reports,reports_quality_rejection_report,"تقرير الرفض","Rejection Report","/admin/reports/quality/rejection-report [admin.reports.quality.rejection-report.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Quality reports",true,false,P1,"Derived read-only view over Canonical Quality reports; it must not own authoritative transaction rows."
reports,reports_quality_non_conformance,"عدم المطابقة",Non-Conformance,"/admin/reports/quality/non-conformance [admin.reports.quality.non-conformance.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Quality reports",true,false,P1,"Derived read-only view over Canonical Quality reports; it must not own authoritative transaction rows."
reports,reports_quality_capa,"الإجراءات التصحيحية والوقائية",CAPA,"/admin/reports/quality/capa [admin.reports.quality.capa.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Quality reports",true,false,P1,"Derived read-only view over Canonical Quality reports; it must not own authoritative transaction rows."
reports,reports_quality_supplier_quality,"جودة المورد","Supplier Quality","/admin/reports/quality/supplier-quality [admin.reports.quality.supplier-quality.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Quality reports",true,false,P1,"Derived read-only view over Canonical Quality reports; it must not own authoritative transaction rows."
reports,reports_quality_customer_complaints,"شكاوى العملاء","Customer Complaints","/admin/reports/quality/customer-complaints [admin.reports.quality.customer-complaints.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Quality reports",true,false,P1,"Derived read-only view over Canonical Quality reports; it must not own authoritative transaction rows."
reports,reports_maintenance_maintenance_requests,"طلبات الصيانة","Maintenance Requests","/admin/reports/maintenance/maintenance-requests [admin.reports.maintenance.maintenance-requests.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Maintenance reports",true,false,P2,"Derived read-only view over Canonical Maintenance reports; it must not own authoritative transaction rows."
reports,reports_maintenance_maintenance_work_orders,"أوامر عمل الصيانة","Maintenance Work Orders","/admin/reports/maintenance/maintenance-work-orders [admin.reports.maintenance.maintenance-work-orders.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Maintenance reports",true,false,P2,"Derived read-only view over Canonical Maintenance reports; it must not own authoritative transaction rows."
reports,reports_maintenance_preventive_maintenance_compliance,"الالتزام بالصيانة الوقائية","Preventive Maintenance Compliance","/admin/reports/maintenance/preventive-maintenance-compliance [admin.reports.maintenance.preventive-maintenance-compliance.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Maintenance reports",true,false,P2,"Derived read-only view over Canonical Maintenance reports; it must not own authoritative transaction rows."
reports,reports_maintenance_breakdown_history,"سجل الأعطال","Breakdown History","/admin/reports/maintenance/breakdown-history [admin.reports.maintenance.breakdown-history.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Maintenance reports",true,false,P2,"Derived read-only view over Canonical Maintenance reports; it must not own authoritative transaction rows."
reports,reports_maintenance_machine_downtime,"توقف الماكينات","Machine Downtime","/admin/reports/maintenance/machine-downtime [admin.reports.maintenance.machine-downtime.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Maintenance reports",true,false,P2,"Derived read-only view over Canonical Maintenance reports; it must not own authoritative transaction rows."
reports,reports_maintenance_spare_parts_usage,"استخدام قطع الغيار","Spare Parts Usage","/admin/reports/maintenance/spare-parts-usage [admin.reports.maintenance.spare-parts-usage.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Maintenance reports",true,false,P2,"Derived read-only view over Canonical Maintenance reports; it must not own authoritative transaction rows."
reports,reports_costing_product_cost,"تكلفة المنتج","Product Cost","/admin/reports/costing/product-cost [admin.reports.costing.product-cost.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Costing reports",true,false,P2,"Derived read-only view over Canonical Costing reports; it must not own authoritative transaction rows."
reports,reports_costing_work_order_cost,"تكلفة أمر التشغيل","Work Order Cost","/admin/reports/costing/work-order-cost [admin.reports.costing.work-order-cost.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Costing reports",true,false,P2,"Derived read-only view over Canonical Costing reports; it must not own authoritative transaction rows."
reports,reports_costing_estimated_vs_actual,"التقديري مقابل الفعلي","Estimated vs Actual","/admin/reports/costing/estimated-vs-actual [admin.reports.costing.estimated-vs-actual.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Costing reports",true,false,P2,"Derived read-only view over Canonical Costing reports; it must not own authoritative transaction rows."
reports,reports_costing_cost_variance,"انحراف التكلفة","Cost Variance","/admin/reports/costing/cost-variance [admin.reports.costing.cost-variance.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Costing reports",true,false,P2,"Derived read-only view over Canonical Costing reports; it must not own authoritative transaction rows."
reports,reports_costing_profitability,الربحية,Profitability,"/admin/reports/costing/profitability [admin.reports.costing.profitability.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Canonical Costing reports",true,false,P2,"Derived read-only view over Canonical Costing reports; it must not own authoritative transaction rows."
tools,tools_workflow_designer,"مصمم مسارات العمل","Workflow Designer","/admin/tools/workflow-designer [admin.tools.workflow-designer.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"Workflow / approval configuration",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
tools,tools_approval_matrix,"مصفوفة الاعتمادات","Approval Matrix","/admin/tools/approval-matrix [admin.tools.approval-matrix.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"Workflow / approval configuration",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
tools,tools_notification_center_settings,"إعدادات مركز الإشعارات","Notification Center Settings","/admin/tools/notification-center-settings [admin.tools.notification-center-settings.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Communication and integration settings",false,false,P2,"Subordinate data for Communication and integration settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
tools,tools_email_template_settings,"إعدادات قوالب البريد الإلكتروني","Email Template Settings","/admin/tools/email-template-settings [admin.tools.email-template-settings.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Communication and integration settings",false,false,P2,"Subordinate data for Communication and integration settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
tools,tools_sms_template_settings,"إعدادات قوالب الرسائل القصيرة","SMS Template Settings","/admin/tools/sms-template-settings [admin.tools.sms-template-settings.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Communication and integration settings",false,false,P2,"Subordinate data for Communication and integration settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
tools,tools_whatsapp_template_settings,"إعدادات قوالب واتساب","WhatsApp Template Settings","/admin/tools/whatsapp-template-settings [admin.tools.whatsapp-template-settings.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Communication and integration settings",false,false,P2,"Subordinate data for Communication and integration settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
tools,tools_import_templates,"قوالب الاستيراد","Import Templates","/admin/tools/import-templates [admin.tools.import-templates.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Import / Print / Barcode settings",false,false,P2,"Subordinate data for Import / Print / Barcode settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
tools,tools_data_import,"استيراد البيانات","Data Import","/admin/tools/data-import [admin.tools.data-import.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Existing Excel Import Workflow",false,false,P1,"Responsibility is canonically owned by Existing Excel Import Workflow; a second resource would split traceability and permissions."
tools,tools_data_export,"تصدير البيانات","Data Export","/admin/tools/data-export [admin.tools.data-export.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Reports / table export actions",false,false,P2,"This changes state or generates a downstream document from Reports / table export actions; persist an audited transition/event, not a standalone CRUD resource."
tools,tools_integration_settings,"إعدادات التكامل","Integration Settings","/admin/tools/integration-settings [admin.tools.integration-settings.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Communication and integration settings",false,false,P2,"Subordinate data for Communication and integration settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
tools,tools_api_settings,"إعدادات واجهة البرمجة","API Settings","/admin/tools/api-settings [admin.tools.api-settings.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Communication and integration settings",false,false,P2,"Subordinate data for Communication and integration settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
tools,tools_barcode_settings,"إعدادات الباركود","Barcode Settings","/admin/tools/barcode-settings [admin.tools.barcode-settings.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Import / Print / Barcode settings",false,false,P2,"Subordinate data for Import / Print / Barcode settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
tools,tools_label_templates,"قوالب الملصقات","Label Templates","/admin/tools/label-templates [admin.tools.label-templates.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Import / Print / Barcode settings",false,false,P2,"Subordinate data for Import / Print / Barcode settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
tools,tools_print_template_designer,"مصمم قوالب الطباعة","Print Template Designer","/admin/tools/print-template-designer [admin.tools.print-template-designer.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Import / Print / Barcode settings",false,false,P2,"Subordinate data for Import / Print / Barcode settings; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
tools,tools_integration_logs,"سجلات التكامل","Integration Logs","/admin/tools/integration-logs [admin.tools.integration-logs.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"System operations inquiry",true,false,P2,"Derived read-only view over System operations inquiry; it must not own authoritative transaction rows."
tools,tools_background_job_monitor,"واجهة مراقبة المهام الخلفية","Background Job Monitor UI","/admin/tools/background-job-monitor [admin.tools.background-job-monitor.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"System operations inquiry",true,false,P2,"Derived read-only view over System operations inquiry; it must not own authoritative transaction rows."
tools,tools_system_health,"واجهة صحة النظام","System Health UI","/admin/tools/system-health [admin.tools.system-health.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"System operations inquiry",true,false,P2,"Derived read-only view over System operations inquiry; it must not own authoritative transaction rows."
